game_id,opponent_team,receiving_yards,receiving_tds,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,fumbles_lost,rn,passing_yards_last5,passing_tds_last5,interceptions_last5,rushing_yards_last5,rushing_tds_last5,receiving_yards_last5,receiving_tds_last5,fumbles_lost_last5
2018_02_NE_JAX,JAX,234.0,2,234.0,2,0.0,82.0,0,1.0,66,199.8,1.4,1.2,117.8,0.8,199.8,1.4,0.2
2018_03_TEN_JAX,JAX,108.0,0,108.0,0,0.0,150.0,0,0.0,67,192.4,1.2,0.6,106.0,0.8,192.4,1.2,0.4
2018_04_NYJ_JAX,JAX,167.0,1,167.0,1,0.0,34.0,0,0.0,68,188.4,1.0,0.4,118.6,0.8,188.4,1.0,0.4
2018_05_JAX_KC,JAX,313.0,0,313.0,0,2.0,126.0,2,0.0,69,173.4,0.8,0.2,99.2,0.2,173.4,0.8,0.4
2018_06_JAX_DAL,JAX,183.0,2,183.0,2,0.0,206.0,2,0.0,70,209.2,0.6,0.6,101.2,0.6,209.2,0.6,0.2
2018_07_HOU_JAX,JAX,139.0,1,139.0,1,0.0,141.0,1,0.0,71,201.0,1.0,0.4,119.6,0.8,201.0,1.0,0.2
2018_08_PHI_JAX,JAX,286.0,3,286.0,3,1.0,133.0,0,1.0,72,182.0,0.8,0.4,131.4,1.0,182.0,0.8,0.0
2018_10_JAX_IND,JAX,285.0,3,285.0,3,1.0,81.0,1,0.0,73,217.6,1.4,0.6,128.0,1.0,217.6,1.4,0.2
2018_11_PIT_JAX,JAX,314.0,2,314.0,2,3.0,26.0,1,0.0,74,241.2,1.8,0.8,137.4,1.2,241.2,1.8,0.2
2018_12_JAX_BUF,JAX,160.0,1,160.0,1,0.0,167.0,2,0.0,75,241.4,2.2,1.0,117.4,1.0,241.4,2.2,0.2
2018_13_IND_JAX,JAX,248.0,0,248.0,0,1.0,41.0,0,1.0,76,236.8,2.0,1.0,109.6,1.0,236.8,2.0,0.2
2018_14_JAX_TEN,JAX,162.0,0,162.0,0,1.0,264.0,4,0.0,77,258.6,1.8,1.2,89.6,0.8,258.6,1.8,0.4
2018_15_WAS_JAX,JAX,151.0,1,151.0,1,0.0,109.0,0,0.0,78,233.8,1.2,1.2,115.8,1.6,233.8,1.2,0.2
2018_16_JAX_MIA,JAX,146.0,1,146.0,1,1.0,62.0,0,1.0,79,207.0,0.8,1.0,121.4,1.4,207.0,0.8,0.2
2018_17_JAX_HOU,JAX,234.0,0,234.0,0,0.0,134.0,2,0.0,80,173.4,0.6,0.6,128.6,1.2,173.4,0.6,0.4
2019_01_KC_JAX,JAX,378.0,3,378.0,3,0.0,113.0,1,0.0,81,188.2,0.4,0.6,122.0,1.2,188.2,0.4,0.4
2019_02_JAX_HOU,JAX,159.0,0,159.0,0,0.0,126.0,1,0.0,82,214.2,1.0,0.4,136.4,1.4,214.2,1.0,0.2
2019_03_TEN_JAX,JAX,304.0,0,304.0,0,0.0,91.0,1,0.0,83,213.6,1.0,0.2,108.8,0.8,213.6,1.0,0.2
2019_04_JAX_DEN,JAX,303.0,3,303.0,3,1.0,68.0,0,0.0,84,244.2,0.8,0.2,105.2,1.0,244.2,0.8,0.2
2019_05_JAX_CAR,JAX,181.0,1,181.0,1,0.0,285.0,3,0.0,85,275.6,1.2,0.2,106.4,1.0,275.6,1.2,0.0
2019_06_NO_JAX,JAX,240.0,1,240.0,1,0.0,104.0,0,0.0,86,265.0,1.4,0.2,136.6,1.2,265.0,1.4,0.0
2019_07_JAX_CIN,JAX,276.0,1,276.0,1,3.0,33.0,1,1.0,87,237.4,1.0,0.2,134.8,1.0,237.4,1.0,0.0
2019_08_NYJ_JAX,JAX,218.0,2,218.0,2,3.0,46.0,0,0.0,88,260.8,1.2,0.8,116.2,1.0,260.8,1.2,0.2
2019_09_HOU_JAX,JAX,201.0,2,201.0,2,0.0,216.0,1,1.0,89,243.6,1.6,1.4,107.2,0.8,243.6,1.6,0.2
2019_11_JAX_IND,JAX,148.0,1,148.0,1,1.0,264.0,3,0.0,90,223.2,1.4,1.2,136.8,1.0,223.2,1.4,0.4
2019_12_JAX_TEN,JAX,259.0,2,259.0,2,0.0,219.0,4,2.0,91,216.6,1.4,1.4,132.6,1.0,216.6,1.4,0.4
2019_13_TB_JAX,JAX,268.0,0,268.0,0,0.0,74.0,2,1.0,92,220.4,1.6,1.4,155.6,1.8,220.4,1.6,0.8
2019_14_LAC_JAX,JAX,340.0,4,340.0,4,0.0,195.0,2,0.0,93,218.8,1.4,0.8,163.8,2.0,218.8,1.4,0.8
2019_15_JAX_OAK,JAX,267.0,1,267.0,1,0.0,128.0,0,0.0,94,243.2,1.8,0.2,193.6,2.4,243.2,1.8,0.8
2019_16_JAX_ATL,JAX,384.0,1,384.0,1,2.0,135.0,2,0.0,95,256.4,1.6,0.2,176.0,2.2,256.4,1.6,0.6
2019_17_IND_JAX,JAX,162.0,0,162.0,0,0.0,132.0,2,2.0,96,303.6,1.6,0.4,150.2,2.0,303.6,1.6,0.6
2020_01_IND_JAX,JAX,363.0,1,363.0,1,2.0,88.0,1,0.0,97,284.2,1.2,0.4,132.8,1.6,284.2,1.2,0.6
2020_02_JAX_TEN,JAX,239.0,4,239.0,4,0.0,123.0,0,0.0,98,303.2,1.4,0.8,135.6,1.4,303.2,1.4,0.4
2020_03_MIA_JAX,JAX,160.0,2,160.0,2,0.0,138.0,2,0.0,99,283.0,1.4,0.8,121.2,1.0,283.0,1.4,0.4
2020_04_JAX_CIN,JAX,300.0,1,300.0,1,1.0,205.0,2,0.0,100,261.6,1.6,0.8,123.2,1.4,261.6,1.6,0.4
2020_05_JAX_HOU,JAX,359.0,3,359.0,3,2.0,129.0,0,0.0,101,244.8,1.6,0.6,137.2,1.4,244.8,1.6,0.4
2020_06_DET_JAX,JAX,223.0,1,223.0,1,1.0,180.0,3,0.0,102,284.2,2.2,1.0,136.6,1.0,284.2,2.2,0.0
2020_07_JAX_LAC,JAX,351.0,3,351.0,3,0.0,135.0,2,0.0,103,256.2,2.2,0.8,155.0,1.4,256.2,2.2,0.0
2020_09_HOU_JAX,JAX,281.0,2,281.0,2,0.0,107.0,1,1.0,104,278.6,2.0,0.8,157.4,1.8,278.6,2.0,0.0
2020_10_JAX_GB,JAX,325.0,2,325.0,2,1.0,80.0,1,1.0,105,302.8,2.0,0.8,151.2,1.6,302.8,2.0,0.2
2020_11_PIT_JAX,JAX,267.0,2,267.0,2,1.0,106.0,1,0.0,106,307.8,2.2,0.8,126.2,1.4,307.8,2.2,0.4
2020_12_CLE_JAX,JAX,258.0,2,258.0,2,0.0,207.0,1,1.0,107,289.4,2.0,0.6,121.6,1.6,289.4,2.0,0.4
2020_13_JAX_MIN,JAX,305.0,3,305.0,3,1.0,145.0,0,1.0,108,296.4,2.2,0.4,127.0,1.2,296.4,2.2,0.6
2020_14_TEN_JAX,JAX,212.0,2,212.0,2,0.0,249.0,2,1.0,109,287.2,2.2,0.6,129.0,0.8,287.2,2.2,0.8
2020_15_JAX_BAL,JAX,250.0,3,250.0,3,1.0,159.0,2,0.0,110,273.4,2.2,0.6,157.4,1.0,273.4,2.2,0.8
2020_16_CHI_JAX,JAX,265.0,2,265.0,2,1.0,128.0,3,0.0,111,258.4,2.4,0.6,173.2,1.2,258.4,2.4,0.6
2020_17_JAX_IND,JAX,164.0,1,164.0,1,1.0,273.0,2,0.0,112,258.0,2.4,0.6,177.6,1.6,258.0,2.4,0.6
2021_01_JAX_HOU,JAX,291.0,2,291.0,2,0.0,160.0,2,0.0,113,239.2,2.2,0.8,190.8,1.8,239.2,2.2,0.4
2021_02_DEN_JAX,JAX,328.0,2,328.0,2,0.0,96.0,0,0.0,114,236.4,2.0,0.6,193.8,2.2,236.4,2.0,0.2
2021_03_ARI_JAX,JAX,316.0,0,316.0,0,1.0,91.0,3,0.0,115,259.6,2.0,0.6,163.2,1.8,259.6,2.0,0.0
2021_04_JAX_CIN,JAX,348.0,2,348.0,2,0.0,78.0,1,0.0,116,272.8,1.4,0.6,149.6,2.0,272.8,1.4,0.0
2021_05_TEN_JAX,JAX,197.0,1,197.0,1,0.0,184.0,3,0.0,117,289.4,1.4,0.4,139.6,1.6,289.4,1.4,0.0
2021_06_MIA_JAX,JAX,354.0,2,354.0,2,1.0,77.0,0,0.0,118,296.0,1.4,0.2,121.8,1.8,296.0,1.4,0.0
2021_08_JAX_SEA,JAX,195.0,2,195.0,2,0.0,69.0,1,0.0,119,308.6,1.4,0.4,105.2,1.4,308.6,1.4,0.0
2021_09_BUF_JAX,JAX,264.0,0,264.0,0,2.0,72.0,0,1.0,120,282.0,1.4,0.4,99.8,1.6,282.0,1.4,0.0
2021_10_JAX_IND,JAX,180.0,0,180.0,0,0.0,127.0,1,0.0,121,271.6,1.4,0.6,96.0,1.0,271.6,1.4,0.2
2021_11_SF_JAX,JAX,176.0,2,176.0,2,0.0,171.0,1,0.0,122,238.0,1.0,0.6,105.8,1.0,238.0,1.0,0.2
2021_12_ATL_JAX,JAX,190.0,1,190.0,1,1.0,149.0,2,0.0,123,233.8,1.2,0.6,103.2,0.6,233.8,1.2,0.2
2021_13_JAX_LA,JAX,295.0,3,295.0,3,0.0,128.0,1,0.0,124,201.0,1.0,0.6,117.6,1.0,201.0,1.0,0.2
2021_14_JAX_TEN,JAX,191.0,0,191.0,0,0.0,102.0,2,0.0,125,221.0,1.2,0.6,129.4,1.0,221.0,1.2,0.2
2021_15_HOU_JAX,JAX,209.0,2,209.0,2,1.0,75.0,0,0.0,126,206.4,1.2,0.2,135.4,1.4,206.4,1.2,0.0
2021_16_JAX_NYJ,JAX,102.0,1,102.0,1,0.0,273.0,1,0.0,127,212.2,1.6,0.4,125.0,1.2,212.2,1.6,0.0
2021_17_JAX_NE,JAX,290.0,3,290.0,3,0.0,181.0,4,0.0,128,197.4,1.4,0.4,145.4,1.2,197.4,1.4,0.0
2021_18_IND_JAX,JAX,185.0,1,185.0,1,1.0,94.0,0,1.0,129,217.4,1.8,0.2,151.8,1.6,217.4,1.8,0.0
2022_01_JAX_WAS,JAX,313.0,4,313.0,4,2.0,85.0,0,1.0,130,195.4,1.4,0.4,145.0,1.4,195.4,1.4,0.2
2022_02_IND_JAX,JAX,195.0,0,195.0,0,3.0,54.0,0,0.0,131,219.8,2.2,0.8,141.6,1.0,219.8,2.2,0.4
2022_03_JAX_LAC,JAX,297.0,1,297.0,1,1.0,26.0,0,1.0,132,217.0,1.8,1.2,137.4,1.0,217.0,1.8,0.4
2022_04_JAX_PHI,JAX,204.0,0,204.0,0,1.0,210.0,4,0.0,133,256.0,1.8,1.4,88.0,0.8,256.0,1.8,0.6
2022_05_HOU_JAX,JAX,140.0,0,140.0,0,0.0,116.0,1,0.0,134,238.8,1.2,1.6,93.8,0.8,238.8,1.2,0.6
2022_06_JAX_IND,JAX,389.0,3,389.0,3,0.0,45.0,1,0.0,135,229.8,1.0,1.4,98.2,1.0,229.8,1.0,0.4
2022_07_NYG_JAX,JAX,202.0,1,202.0,1,0.0,236.0,1,0.0,136,245.0,0.8,1.0,90.2,1.2,245.0,0.8,0.2
2022_08_DEN_JAX,JAX,252.0,1,252.0,1,1.0,101.0,2,0.0,137,246.4,1.0,0.4,126.6,1.4,246.4,1.0,0.2
2022_09_LV_JAX,JAX,259.0,2,259.0,2,0.0,71.0,0,0.0,138,237.4,1.0,0.4,141.6,1.8,237.4,1.0,0.0
2022_10_JAX_KC,JAX,331.0,4,331.0,4,1.0,155.0,0,1.0,139,248.4,1.4,0.2,113.8,1.0,248.4,1.4,0.0
2022_12_BAL_JAX,JAX,254.0,1,254.0,1,0.0,162.0,1,2.0,140,286.6,2.2,0.4,121.6,0.8,286.6,2.2,0.2
2022_13_JAX_DET,JAX,340.0,2,340.0,2,0.0,100.0,2,0.0,141,259.6,1.8,0.4,145.0,0.8,259.6,1.8,0.6
2022_14_JAX_TEN,JAX,254.0,2,254.0,2,1.0,137.0,1,3.0,142,287.2,2.0,0.4,117.8,1.0,287.2,2.0,0.6
2022_15_DAL_JAX,JAX,256.0,3,256.0,3,2.0,154.0,1,0.0,143,287.6,2.2,0.4,125.0,0.8,287.6,2.2,1.2
2022_16_JAX_NYJ,JAX,182.0,0,182.0,0,1.0,66.0,0,1.0,144,287.0,2.4,0.8,141.6,1.0,287.0,2.4,1.2
2022_17_JAX_HOU,JAX,211.0,0,211.0,0,0.0,84.0,0,1.0,145,257.2,1.6,0.8,123.8,1.0,257.2,1.6,1.2
2022_18_TEN_JAX,JAX,179.0,1,179.0,1,1.0,147.0,0,1.0,146,248.6,1.4,0.8,108.2,0.8,248.6,1.4,1.0
2023_01_JAX_IND,JAX,223.0,1,223.0,1,1.0,65.0,1,2.0,147,216.4,1.2,1.0,117.6,0.4,216.4,1.2,1.2
2023_02_KC_JAX,JAX,305.0,2,305.0,2,1.0,101.0,0,1.0,148,210.2,1.0,1.0,103.2,0.4,210.2,1.0,1.0
2023_03_HOU_JAX,JAX,280.0,2,280.0,2,0.0,86.0,1,0.0,149,220.0,0.8,0.8,92.6,0.2,220.0,0.8,1.2
2023_04_ATL_JAX,JAX,191.0,1,191.0,1,2.0,127.0,0,1.0,150,239.6,1.2,0.6,96.6,0.4,239.6,1.2,1.0
2023_05_JAX_BUF,JAX,359.0,2,359.0,2,1.0,29.0,1,1.0,151,235.6,1.4,1.0,105.2,0.4,235.6,1.4,1.0
2023_06_IND_JAX,JAX,329.0,1,329.0,1,3.0,44.0,1,1.0,152,271.6,1.6,1.0,81.6,0.6,271.6,1.6,1.0
2023_07_JAX_NO,JAX,301.0,1,301.0,1,1.0,112.0,1,0.0,153,292.8,1.6,1.4,77.4,0.6,292.8,1.6,0.8
2023_08_JAX_PIT,JAX,211.0,1,211.0,1,2.0,70.0,0,0.0,154,292.0,1.4,1.4,79.6,0.8,292.0,1.4,0.6
2023_10_SF_JAX,JAX,302.0,3,302.0,3,0.0,144.0,1,0.0,155,278.2,1.2,1.8,76.4,0.6,278.2,1.2,0.6
2023_11_TEN_JAX,JAX,158.0,2,158.0,2,0.0,92.0,0,1.0,156,300.4,1.6,1.4,79.8,0.8,300.4,1.6,0.4
2023_12_JAX_HOU,JAX,304.0,2,304.0,2,0.0,91.0,1,0.0,157,260.2,1.6,1.2,92.4,0.6,260.2,1.6,0.4
2023_13_CIN_JAX,JAX,347.0,1,347.0,1,1.0,156.0,3,0.0,158,255.2,1.8,0.6,101.8,0.6,255.2,1.8,0.2
2023_14_JAX_CLE,JAX,311.0,3,311.0,3,1.0,82.0,1,2.0,159,264.4,1.8,0.6,110.6,1.0,264.4,1.8,0.2
2023_15_BAL_JAX,JAX,171.0,1,171.0,1,1.0,251.0,1,0.0,160,284.4,2.2,0.4,113.0,1.2,284.4,2.2,0.6
2023_16_JAX_TB,JAX,283.0,2,283.0,2,0.0,70.0,1,0.0,161,258.2,1.8,0.6,134.4,1.2,258.2,1.8,0.6
2023_17_CAR_JAX,JAX,112.0,0,112.0,0,1.0,57.0,0,0.0,162,283.2,1.8,0.6,130.0,1.4,283.2,1.8,0.4
2023_18_JAX_TEN,JAX,168.0,2,168.0,2,1.0,175.0,2,0.0,163,244.8,1.4,0.8,123.2,1.2,244.8,1.4,0.4
2024_01_JAX_MIA,JAX,338.0,1,338.0,1,0.0,81.0,1,0.0,164,209.0,1.6,0.8,127.0,1.0,209.0,1.6,0.4
2024_02_CLE_JAX,JAX,186.0,0,186.0,0,0.0,125.0,1,0.0,165,214.4,1.2,0.6,126.8,1.0,214.4,1.2,0.0
2024_03_JAX_BUF,JAX,266.0,4,266.0,4,0.0,122.0,2,0.0,166,217.4,1.0,0.4,101.6,1.0,217.4,1.0,0.0
2024_04_JAX_HOU,JAX,345.0,2,345.0,2,0.0,101.0,1,0.0,167,214.0,1.4,0.4,112.0,1.2,214.0,1.4,0.0
2024_05_IND_JAX,JAX,383.0,3,383.0,3,0.0,99.0,1,1.0,168,260.6,1.8,0.2,120.8,1.4,260.6,1.8,0.0
2024_06_JAX_CHI,JAX,226.0,4,226.0,4,1.0,152.0,1,0.0,169,303.6,2.0,0.0,105.6,1.2,303.6,2.0,0.2
2024_07_NE_JAX,JAX,276.0,2,276.0,2,0.0,38.0,0,0.0,170,281.2,2.6,0.2,119.8,1.2,281.2,2.6,0.2
2024_08_GB_JAX,JAX,252.0,1,252.0,1,1.0,170.0,2,0.0,171,299.2,3.0,0.2,102.4,1.0,299.2,3.0,0.2
2024_09_JAX_PHI,JAX,230.0,2,230.0,2,0.0,237.0,2,1.0,172,296.4,2.4,0.4,112.0,1.0,296.4,2.4,0.2
2024_10_MIN_JAX,JAX,241.0,0,241.0,0,3.0,169.0,0,0.0,173,273.4,2.4,0.4,139.2,1.2,273.4,2.4,0.4
2024_11_JAX_DET,JAX,449.0,4,449.0,4,0.0,196.0,3,0.0,174,245.0,1.8,1.0,153.2,1.0,245.0,1.8,0.2
2024_13_HOU_JAX,JAX,242.0,1,242.0,1,0.0,108.0,1,0.0,175,289.6,1.8,0.8,162.0,1.4,289.6,1.8,0.2
2024_14_JAX_TEN,JAX,168.0,0,168.0,0,0.0,126.0,0,0.0,176,282.8,1.6,0.8,176.0,1.6,282.8,1.6,0.2
2024_15_NYJ_JAX,JAX,289.0,3,289.0,3,0.0,125.0,1,0.0,177,266.0,1.4,0.6,167.2,1.2,266.0,1.4,0.2
2024_16_JAX_LV,JAX,257.0,0,257.0,0,0.0,69.0,2,0.0,178,277.8,1.6,0.6,144.8,1.0,277.8,1.6,0.0
2024_17_TEN_JAX,JAX,193.0,1,193.0,1,1.0,159.0,0,0.0,179,281.0,1.6,0.0,124.8,1.4,281.0,1.6,0.0
2024_18_JAX_IND,JAX,264.0,1,264.0,1,0.0,177.0,1,0.0,180,229.8,1.0,0.2,117.4,0.8,229.8,1.0,0.0
2014_01_TEN_KC,KC,266.0,2,266.0,2,0.0,162.0,0,0.0,1,,,,,,,,
2014_02_KC_DEN,KC,242.0,3,242.0,3,0.0,88.0,0,0.0,2,266.0,2.0,0.0,162.0,0.0,266.0,2.0,0.0
2014_03_KC_MIA,KC,205.0,1,205.0,1,0.0,141.0,0,0.0,3,254.0,2.5,0.0,125.0,0.0,254.0,2.5,0.0
2014_04_NE_KC,KC,229.0,2,229.0,2,2.0,75.0,0,1.0,4,237.66666666666666,2.0,0.0,130.33333333333334,0.0,237.66666666666666,2.0,0.0
2014_05_KC_SF,KC,201.0,1,201.0,1,0.0,171.0,0,0.0,5,235.5,2.0,0.5,116.5,0.0,235.5,2.0,0.25
2014_07_KC_SD,KC,205.0,2,205.0,2,1.0,69.0,0,0.0,6,228.6,1.8,0.4,127.4,0.0,228.6,1.8,0.2
2014_08_STL_KC,KC,160.0,1,160.0,1,1.0,84.0,0,0.0,7,216.4,1.8,0.6,108.8,0.0,216.4,1.8,0.2
2014_09_NYJ_KC,KC,235.0,1,235.0,1,0.0,139.0,0,0.0,8,200.0,1.4,0.8,108.0,0.0,200.0,1.4,0.2
2014_10_KC_BUF,KC,259.0,1,259.0,1,0.0,111.0,0,1.0,9,206.0,1.4,0.8,107.6,0.0,206.0,1.4,0.2
2014_11_SEA_KC,KC,178.0,2,178.0,2,0.0,204.0,0,0.0,10,212.0,1.2,0.4,114.8,0.0,212.0,1.2,0.2
2014_12_KC_OAK,KC,174.0,1,174.0,1,0.0,179.0,2,0.0,11,207.4,1.4,0.4,121.4,0.0,207.4,1.4,0.2
2014_13_DEN_KC,KC,179.0,2,179.0,2,0.0,214.0,0,1.0,12,201.2,1.2,0.2,143.4,0.4,201.2,1.2,0.2
2014_14_KC_ARI,KC,239.0,1,239.0,1,0.0,141.0,0,0.0,13,205.0,1.4,0.0,169.4,0.4,205.0,1.4,0.4
2014_15_OAK_KC,KC,222.0,1,222.0,1,0.0,78.0,0,1.0,14,205.8,1.4,0.0,169.8,0.4,205.8,1.4,0.4
2014_16_KC_PIT,KC,220.0,1,220.0,1,0.0,68.0,1,0.0,15,198.4,1.4,0.0,163.2,0.4,198.4,1.4,0.4
2014_17_SD_KC,KC,291.0,0,291.0,0,2.0,112.0,1,1.0,16,206.8,1.2,0.0,136.0,0.6,206.8,1.2,0.4
2015_01_KC_HOU,KC,334.0,2,334.0,2,1.0,98.0,0,1.0,17,230.2,1.0,0.4,122.6,0.4,230.2,1.0,0.6
2015_02_DEN_KC,KC,256.0,3,256.0,3,1.0,61.0,0,0.0,18,261.2,1.0,0.6,99.4,0.4,261.2,1.0,0.6
2015_03_KC_GB,KC,333.0,5,333.0,5,0.0,123.0,0,0.0,19,264.6,1.4,0.8,83.4,0.4,264.6,1.4,0.6
2015_04_KC_CIN,KC,321.0,1,321.0,1,0.0,124.0,4,0.0,20,286.8,2.2,0.8,92.4,0.4,286.8,2.2,0.4
2015_05_CHI_KC,KC,252.0,2,252.0,2,0.0,87.0,0,1.0,21,307.0,2.2,0.8,103.6,1.0,307.0,2.2,0.4
2015_06_KC_MIN,KC,249.0,1,249.0,1,2.0,84.0,0,0.0,22,299.2,2.6,0.4,98.6,0.8,299.2,2.6,0.4
2015_07_PIT_KC,KC,209.0,1,209.0,1,2.0,147.0,0,1.0,23,282.2,2.4,0.6,95.8,0.8,282.2,2.4,0.2
2015_08_DET_KC,KC,227.0,1,227.0,1,2.0,81.0,0,0.0,24,272.8,2.0,0.8,113.0,0.8,272.8,2.0,0.4
2015_10_KC_DEN,KC,181.0,1,181.0,1,5.0,69.0,1,0.0,25,251.6,1.2,1.2,104.6,0.8,251.6,1.2,0.4
2015_11_KC_SD,KC,178.0,0,178.0,0,1.0,52.0,0,0.0,26,223.6,1.2,2.2,93.6,0.2,223.6,1.2,0.4
2015_12_BUF_KC,KC,291.0,3,291.0,3,0.0,129.0,0,2.0,27,208.8,0.8,2.4,86.6,0.2,208.8,0.8,0.2
2015_13_KC_OAK,KC,283.0,2,283.0,2,3.0,99.0,1,0.0,28,217.2,1.2,2.0,95.6,0.2,217.2,1.2,0.6
2015_14_SD_KC,KC,263.0,0,263.0,0,1.0,44.0,0,0.0,29,232.0,1.4,2.2,86.0,0.4,232.0,1.4,0.4
2015_15_KC_BAL,KC,281.0,2,281.0,2,2.0,93.0,0,1.0,30,239.2,1.2,2.0,78.6,0.4,239.2,1.2,0.4
2015_16_CLE_KC,KC,136.0,0,136.0,0,1.0,232.0,1,0.0,31,259.2,1.4,1.4,83.4,0.2,259.2,1.4,0.6
2015_17_OAK_KC,KC,194.0,1,194.0,1,1.0,48.0,0,0.0,32,250.8,1.4,1.4,119.4,0.4,250.8,1.4,0.6
2016_01_SD_KC,KC,243.0,1,243.0,1,0.0,155.0,2,0.0,33,231.4,1.0,1.6,103.2,0.4,231.4,1.0,0.2
2016_02_KC_HOU,KC,268.0,1,268.0,1,2.0,97.0,0,0.0,34,223.4,0.8,1.0,114.4,0.6,223.4,0.8,0.2
2016_03_NYJ_KC,KC,188.0,0,188.0,0,6.0,117.0,0,1.0,35,224.4,1.0,1.2,125.0,0.6,224.4,1.0,0.2
2016_04_KC_PIT,KC,300.0,5,300.0,5,0.0,149.0,1,0.0,36,205.8,0.6,2.0,129.8,0.6,205.8,0.6,0.2
2016_06_KC_OAK,KC,225.0,1,225.0,1,1.0,64.0,0,1.0,37,238.6,1.6,1.8,113.2,0.6,238.6,1.6,0.2
2016_07_NO_KC,KC,367.0,3,367.0,3,1.0,104.0,0,1.0,38,244.8,1.6,1.8,116.4,0.6,244.8,1.6,0.4
2016_08_KC_IND,KC,210.0,2,210.0,2,1.0,105.0,0,1.0,39,269.6,2.0,2.0,106.2,0.2,269.6,2.0,0.6
2016_09_JAX_KC,KC,252.0,2,252.0,2,1.0,205.0,0,2.0,40,258.0,2.2,1.8,107.8,0.2,258.0,2.2,0.8
2016_10_KC_CAR,KC,261.0,1,261.0,1,1.0,99.0,1,1.0,41,270.8,2.6,0.8,125.4,0.2,270.8,2.6,1.0
2016_11_TB_KC,KC,331.0,1,331.0,1,0.0,116.0,0,1.0,42,263.0,1.8,1.0,115.4,0.2,263.0,1.8,1.2
2016_12_KC_DEN,KC,368.0,3,368.0,3,0.0,124.0,0,0.0,43,284.2,1.8,0.8,125.8,0.2,284.2,1.8,1.2
2016_13_KC_ATL,KC,297.0,1,297.0,1,1.0,128.0,2,0.0,44,284.4,1.8,0.6,129.8,0.2,284.4,1.8,1.0
2016_14_OAK_KC,KC,117.0,0,117.0,0,0.0,135.0,1,0.0,45,301.8,1.6,0.6,134.4,0.6,301.8,1.6,0.8
2016_15_TEN_KC,KC,241.0,0,241.0,0,1.0,148.0,2,2.0,46,274.8,1.2,0.4,120.4,0.8,274.8,1.2,0.4
2016_16_DEN_KC,KC,183.0,0,183.0,0,1.0,63.0,1,1.0,47,270.8,1.0,0.4,130.2,1.0,270.8,1.0,0.6
2016_17_KC_SD,KC,269.0,2,269.0,2,2.0,129.0,0,0.0,48,241.2,0.8,0.6,119.6,1.2,241.2,0.8,0.6
2017_01_KC_NE,KC,267.0,0,267.0,0,0.0,124.0,3,0.0,49,221.4,0.6,1.0,120.6,1.2,221.4,0.6,0.6
2017_02_PHI_KC,KC,333.0,2,333.0,2,1.0,107.0,0,0.0,50,215.4,0.4,0.8,119.8,1.4,215.4,0.4,0.6
2017_03_KC_LAC,KC,237.0,0,237.0,0,3.0,104.0,1,0.0,51,258.6,0.8,1.0,114.2,1.2,258.6,0.8,0.6
2017_04_WAS_KC,KC,220.0,2,220.0,2,0.0,111.0,0,0.0,52,257.8,0.8,1.4,105.4,1.0,257.8,0.8,0.2
2017_05_KC_HOU,KC,261.0,5,261.0,5,0.0,144.0,0,1.0,53,265.2,1.2,1.2,115.0,0.8,265.2,1.2,0.0
2017_06_PIT_KC,KC,252.0,1,252.0,1,1.0,194.0,1,0.0,54,263.6,1.8,0.8,118.0,0.8,263.6,1.8,0.2
2017_07_KC_OAK,KC,417.0,3,417.0,3,0.0,88.0,1,0.0,55,260.6,2.0,1.0,132.0,0.4,260.6,2.0,0.2
2017_08_DEN_KC,KC,198.0,1,198.0,1,3.0,177.0,1,1.0,56,277.4,2.2,0.8,128.2,0.6,277.4,2.2,0.2
2017_09_KC_DAL,KC,249.0,2,249.0,2,0.0,131.0,2,0.0,57,269.6,2.4,0.8,142.8,0.6,269.6,2.4,0.4
2017_11_KC_NYG,KC,205.0,0,205.0,0,1.0,112.0,1,0.0,58,275.4,2.4,0.8,146.8,1.0,275.4,2.4,0.4
2017_12_BUF_KC,KC,183.0,1,183.0,1,0.0,104.0,0,0.0,59,264.2,1.4,1.0,140.4,1.2,264.2,1.4,0.2
2017_13_KC_NYJ,KC,331.0,1,331.0,1,0.0,157.0,3,0.0,60,250.4,1.4,0.8,122.4,1.0,250.4,1.4,0.2
2017_14_OAK_KC,KC,211.0,1,211.0,1,2.0,70.0,1,1.0,61,233.2,1.0,0.8,136.2,1.4,233.2,1.0,0.2
2017_15_LAC_KC,KC,227.0,1,227.0,1,3.0,98.0,1,1.0,62,235.8,1.0,0.6,114.8,1.4,235.8,1.0,0.2
2017_16_MIA_KC,KC,286.0,1,286.0,1,0.0,59.0,0,2.0,63,231.4,0.8,1.2,108.2,1.2,231.4,0.8,0.4
2017_17_KC_DEN,KC,254.0,2,254.0,2,2.0,110.0,0,1.0,64,247.6,1.0,1.0,97.6,1.0,247.6,1.0,0.8
2018_01_KC_LAC,KC,424.0,3,424.0,3,1.0,123.0,0,0.0,65,261.8,1.2,1.4,98.8,1.0,261.8,1.2,1.0
2018_02_KC_PIT,KC,452.0,3,452.0,3,0.0,33.0,2,0.0,66,280.4,1.6,1.6,92.0,0.4,280.4,1.6,1.0
2018_03_SF_KC,KC,251.0,2,251.0,2,0.0,178.0,1,0.0,67,328.6,2.0,1.2,84.6,0.6,328.6,2.0,0.8
